model,0-month,1-month,2-month,3-month,4-month,5-month,6-month,7-month,8-month,9-month,10-month,11-month,12-month,13-month,14-month,15-month,16-month,17-month,18-month,19-month,20-month,21-month,22-month,23-month,24-month,25-month,26-month,27-month,28-month,29-month,30-month,31-month,32-month,33-month,34-month,lambda_i,mu_i,sigma_i,approx_condition,base_model,company,created_at,approx_cond_label,sort_key
google/shieldgemma-2b,0,11.0,12.0,12.0,12.0,13.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26420.32309728837,326.0435131964135,87.9239513016362,True,Original,Google,2024-07-16 20:36:52+00:00,Does not fit,14.0
google/efficientnet-b4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,6.0,8.0,14.0,14.0,,,,,,,,,,,3.2913085212196815,0.4984647893920917,0.1978501083879159,False,Original,Google,2023-02-15 23:21:54+00:00,Fit the model,14.0
google/owlvit-base-patch32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,6.0,9.0,11.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,2.7367929707265906,0.44671896129537014,0.16145280907539786,False,Original,Google,2022-07-05 06:30:01+00:00,Fit the model,14.0
google/switch-base-8,0,1.0,1.0,5.0,5.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,,,,,,,,4.716754040741975,6.469753307780087e-16,4.539779225938261,False,Original,Google,2022-10-24 16:58:21+00:00,Fit the model,13.0
google/datagemma-rig-27b-it,0,9.0,9.0,11.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28557.08886457702,180.04375210815792,48.311224331518524,True,Original,Google,2024-08-27 01:28:58+00:00,Does not fit,12.0
google/efficientnet-b7,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,11.0,11.0,,,,,,,,,,,1205912.9037834003,20.54412603718833,4.303230655685261,True,Original,Google,2023-02-15 23:35:01+00:00,Does not fit,11.0
google/efficientnet-b1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,11.0,11.0,,,,,,,,,,,4.716577764740834,0.6546119448950001,0.5508763869669666,False,Original,Google,2023-02-15 22:30:43+00:00,Fit the model,11.0
google/efficientnet-b2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,9.0,10.0,,,,,,,,,,,1911909.0467225234,13.041617319204562,2.62005868877126,True,Original,Google,2023-02-15 22:32:36+00:00,Does not fit,10.0
google/switch-base-32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,3.194520419758686,1.6818699644557078e-14,0.9409796323231305,False,Original,Google,2022-11-04 07:58:49+00:00,Fit the model,10.0
google/madlad400-10b-mt,0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,7.0,8.0,9.0,9.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,4.695127711896131,1.7009006397559426e-17,2.1274689926280157,False,Original,Google,2023-11-27 15:59:37+00:00,Fit the model,10.0
